model,anchor_r1,r1_num,anchor_r2,r2_num,n_trials,top1_target_rate,top10_target_rate,baseline_rate,lift_top10
Qwen/Qwen2.5-1.5B,金,167,木,75,30,0.03333333333333333,0.09333333333333334,0.047573739295908656,1.9618666666666669
Qwen/Qwen2.5-1.5B,金,167,心,61,30,0.06666666666666667,0.02,0.03330161750713606,0.6005714285714285
Qwen/Qwen2.5-1.5B,金,167,口,30,30,0.16666666666666666,0.24666666666666667,0.05629559150015858,4.381633802816902
Qwen/Qwen2.5-1.5B,金,167,言,149,30,0.03333333333333333,0.09333333333333334,0.03853472882968601,2.4220576131687244
Qwen/Qwen2.5-1.5B,金,167,鸟,196,30,0.8333333333333334,0.21,0.010466222645099905,20.064545454545453
Qwen/Qwen2.5-1.5B,金,167,鱼,195,30,0.7,0.15666666666666668,0.008721852204249921,17.962545454545456
Qwen/Qwen2.5-1.5B,金,167,山,46,30,0.13333333333333333,0.09,0.012686330478908976,7.09425
Qwen/Qwen2.5-1.5B,金,167,石,112,30,0.0,0.07,0.013320647002854425,5.255000000000001
Qwen/Qwen2.5-1.5B,金,167,田,102,30,0.0,0.006666666666666667,0.005550269584522677,1.2011428571428573
Qwen/Qwen2.5-1.5B,金,167,目,109,30,0.13333333333333333,0.1,0.012210593085949888,8.18961038961039
Qwen/Qwen2.5-1.5B,心,61,水,85,30,0.43333333333333335,0.39,0.06454170631144941,6.042604422604423
Qwen/Qwen2.5-1.5B,心,61,火,86,30,0.43333333333333335,0.27666666666666667,0.021408182683158895,12.923407407407408
Qwen/Qwen2.5-1.5B,心,61,木,75,30,0.0,0.10666666666666667,0.047573739295908656,2.2421333333333338
Qwen/Qwen2.5-1.5B,心,61,金,167,30,0.03333333333333333,0.05333333333333334,0.03758325404376784,1.419071729957806
Qwen/Qwen2.5-1.5B,心,61,口,30,30,0.06666666666666667,0.19666666666666666,0.05629559150015858,3.493464788732394
Qwen/Qwen2.5-1.5B,心,61,言,149,30,0.1,0.13,0.03853472882968601,3.3735802469135807
Qwen/Qwen2.5-1.5B,心,61,鸟,196,30,0.8666666666666667,0.23666666666666666,0.010466222645099905,22.612424242424243
Qwen/Qwen2.5-1.5B,心,61,鱼,195,30,0.8333333333333334,0.17,0.008721852204249921,19.491272727272726
Qwen/Qwen2.5-1.5B,心,61,山,46,30,0.1,0.10333333333333333,0.012686330478908976,8.145249999999999
Qwen/Qwen2.5-1.5B,心,61,石,112,30,0.0,0.03666666666666667,0.013320647002854425,2.7526190476190475
Qwen/Qwen2.5-1.5B,心,61,田,102,30,0.0,0.0033333333333333335,0.005550269584522677,0.6005714285714286
Qwen/Qwen2.5-1.5B,心,61,目,109,30,0.13333333333333333,0.12,0.012210593085949888,9.827532467532468
Qwen/Qwen2.5-1.5B,口,30,水,85,30,0.4,0.30333333333333334,0.06454170631144941,4.69980343980344
Qwen/Qwen2.5-1.5B,口,30,火,86,30,0.5666666666666667,0.36666666666666664,0.021408182683158895,17.127407407407407
Qwen/Qwen2.5-1.5B,口,30,木,75,30,0.06666666666666667,0.10333333333333333,0.047573739295908656,2.172066666666667
Qwen/Qwen2.5-1.5B,口,30,金,167,30,0.0,0.07,0.03758325404376784,1.8625316455696204
Qwen/Qwen2.5-1.5B,口,30,心,61,30,0.03333333333333333,0.09333333333333334,0.03330161750713606,2.8026666666666666
Qwen/Qwen2.5-1.5B,口,30,言,149,30,0.1,0.14,0.03853472882968601,3.633086419753087
Qwen/Qwen2.5-1.5B,口,30,鸟,196,30,0.9333333333333333,0.2866666666666667,0.010466222645099905,27.38969696969697
Qwen/Qwen2.5-1.5B,口,30,鱼,195,30,0.8,0.18333333333333332,0.008721852204249921,21.019999999999996
Qwen/Qwen2.5-1.5B,口,30,山,46,30,0.06666666666666667,0.09,0.012686330478908976,7.09425
Qwen/Qwen2.5-1.5B,口,30,石,112,30,0.0,0.043333333333333335,0.013320647002854425,3.2530952380952383
Qwen/Qwen2.5-1.5B,口,30,田,102,30,0.03333333333333333,0.006666666666666667,0.005550269584522677,1.2011428571428573
Qwen/Qwen2.5-1.5B,口,30,目,109,30,0.1,0.12333333333333334,0.012210593085949888,10.10051948051948
Qwen/Qwen2.5-1.5B,言,149,水,85,30,0.6,0.34,0.06454170631144941,5.267911547911549
Qwen/Qwen2.5-1.5B,言,149,火,86,30,0.26666666666666666,0.3233333333333333,0.021408182683158895,15.103259259259259
Qwen/Qwen2.5-1.5B,言,149,木,75,30,0.13333333333333333,0.18,0.047573739295908656,3.7836000000000003
Qwen/Qwen2.5-1.5B,言,149,金,167,30,0.13333333333333333,0.20333333333333334,0.03758325404376784,5.410210970464135
Qwen/Qwen2.5-1.5B,言,149,心,61,30,0.0,0.023333333333333334,0.03330161750713606,0.7006666666666667
Qwen/Qwen2.5-1.5B,言,149,口,30,30,0.03333333333333333,0.06,0.05629559150015858,1.0658028169014084
Qwen/Qwen2.5-1.5B,言,149,鸟,196,30,0.7666666666666667,0.2966666666666667,0.010466222645099905,28.345151515151517
Qwen/Qwen2.5-1.5B,言,149,鱼,195,30,0.9,0.13333333333333333,0.008721852204249921,15.287272727272725
Qwen/Qwen2.5-1.5B,言,149,山,46,30,0.4,0.24,0.012686330478908976,18.918
Qwen/Qwen2.5-1.5B,言,149,石,112,30,0.03333333333333333,0.09,0.013320647002854425,6.756428571428571
Qwen/Qwen2.5-1.5B,言,149,田,102,30,0.0,0.0033333333333333335,0.005550269584522677,0.6005714285714286
Qwen/Qwen2.5-1.5B,言,149,目,109,30,0.06666666666666667,0.06666666666666667,0.012210593085949888,5.45974025974026
Qwen/Qwen2.5-1.5B,鸟,196,水,85,30,0.43333333333333335,0.24666666666666667,0.06454170631144941,3.821818181818182
Qwen/Qwen2.5-1.5B,鸟,196,火,86,30,0.3333333333333333,0.27666666666666667,0.021408182683158895,12.923407407407408
Qwen/Qwen2.5-1.5B,鸟,196,木,75,30,0.13333333333333333,0.21333333333333335,0.047573739295908656,4.4842666666666675
Qwen/Qwen2.5-1.5B,鸟,196,金,167,30,0.3,0.21666666666666667,0.03758325404376784,5.764978902953587
Qwen/Qwen2.5-1.5B,鸟,196,心,61,30,0.06666666666666667,0.03333333333333333,0.03330161750713606,1.000952380952381
Qwen/Qwen2.5-1.5B,鸟,196,口,30,30,0.23333333333333334,0.12,0.05629559150015858,2.131605633802817
Qwen/Qwen2.5-1.5B,鸟,196,言,149,30,0.0,0.016666666666666666,0.03853472882968601,0.43251028806584363
Qwen/Qwen2.5-1.5B,鸟,196,鱼,195,30,0.4,0.30333333333333334,0.008721852204249921,34.77854545454545
Qwen/Qwen2.5-1.5B,鸟,196,山,46,30,0.23333333333333334,0.14,0.012686330478908976,11.0355
Qwen/Qwen2.5-1.5B,鸟,196,石,112,30,0.0,0.04,0.013320647002854425,3.0028571428571427
Qwen/Qwen2.5-1.5B,鸟,196,田,102,30,0.0,0.0033333333333333335,0.005550269584522677,0.6005714285714286
Qwen/Qwen2.5-1.5B,鸟,196,目,109,30,0.03333333333333333,0.09333333333333334,0.012210593085949888,7.6436363636363645
Qwen/Qwen2.5-1.5B,鱼,195,水,85,30,0.3,0.26,0.06454170631144941,4.028402948402949
Qwen/Qwen2.5-1.5B,鱼,195,火,86,30,0.36666666666666664,0.27,0.021408182683158895,12.612000000000002
Qwen/Qwen2.5-1.5B,鱼,195,木,75,30,0.16666666666666666,0.24333333333333335,0.047573739295908656,5.114866666666667
Qwen/Qwen2.5-1.5B,鱼,195,金,167,30,0.23333333333333334,0.15333333333333332,0.03758325404376784,4.079831223628692
Qwen/Qwen2.5-1.5B,鱼,195,心,61,30,0.03333333333333333,0.02666666666666667,0.03330161750713606,0.8007619047619048
Qwen/Qwen2.5-1.5B,鱼,195,口,30,30,0.3,0.14666666666666667,0.05629559150015858,2.605295774647887
Qwen/Qwen2.5-1.5B,鱼,195,言,149,30,0.23333333333333334,0.19666666666666666,0.03853472882968601,5.103621399176955
Qwen/Qwen2.5-1.5B,鱼,195,鸟,196,30,0.4,0.2833333333333333,0.010466222645099905,27.07121212121212
Qwen/Qwen2.5-1.5B,鱼,195,山,46,30,0.23333333333333334,0.19,0.012686330478908976,14.97675
Qwen/Qwen2.5-1.5B,鱼,195,石,112,30,0.0,0.043333333333333335,0.013320647002854425,3.2530952380952383
Qwen/Qwen2.5-1.5B,鱼,195,田,102,30,0.0,0.013333333333333334,0.005550269584522677,2.4022857142857146
Qwen/Qwen2.5-1.5B,鱼,195,目,109,30,0.23333333333333334,0.20333333333333334,0.012210593085949888,16.652207792207793
Qwen/Qwen2.5-1.5B,山,46,水,85,30,0.6666666666666666,0.47333333333333333,0.06454170631144941,7.333759213759214
Qwen/Qwen2.5-1.5B,山,46,火,86,30,0.2,0.2633333333333333,0.021408182683158895,12.300592592592592
Qwen/Qwen2.5-1.5B,山,46,木,75,30,0.03333333333333333,0.1,0.047573739295908656,2.1020000000000003
Qwen/Qwen2.5-1.5B,山,46,金,167,30,0.36666666666666664,0.17333333333333334,0.03758325404376784,4.61198312236287
Qwen/Qwen2.5-1.5B,山,46,心,61,30,0.1,0.08333333333333333,0.03330161750713606,2.5023809523809524
Qwen/Qwen2.5-1.5B,山,46,口,30,30,0.26666666666666666,0.24666666666666667,0.05629559150015858,4.381633802816902
Qwen/Qwen2.5-1.5B,山,46,言,149,30,0.2,0.22,0.03853472882968601,5.709135802469136
Qwen/Qwen2.5-1.5B,山,46,鸟,196,30,0.8666666666666667,0.30666666666666664,0.010466222645099905,29.300606060606057
Qwen/Qwen2.5-1.5B,山,46,鱼,195,30,0.8666666666666667,0.19333333333333333,0.008721852204249921,22.166545454545453
Qwen/Qwen2.5-1.5B,山,46,石,112,30,0.1,0.10666666666666667,0.013320647002854425,8.007619047619048
Qwen/Qwen2.5-1.5B,山,46,田,102,30,0.0,0.0,0.005550269584522677,0.0
Qwen/Qwen2.5-1.5B,山,46,目,109,30,0.3,0.2733333333333333,0.012210593085949888,22.384935064935064
Qwen/Qwen2.5-1.5B,石,112,水,85,30,0.3333333333333333,0.38,0.06454170631144941,5.887665847665848
Qwen/Qwen2.5-1.5B,石,112,火,86,30,0.16666666666666666,0.22,0.021408182683158895,10.276444444444445
Qwen/Qwen2.5-1.5B,石,112,木,75,30,0.2,0.21,0.047573739295908656,4.4142
Qwen/Qwen2.5-1.5B,石,112,金,167,30,0.1,0.07,0.03758325404376784,1.8625316455696204
Qwen/Qwen2.5-1.5B,石,112,心,61,30,0.03333333333333333,0.08666666666666667,0.03330161750713606,2.6024761904761906
Qwen/Qwen2.5-1.5B,石,112,口,30,30,0.3,0.37333333333333335,0.05629559150015858,6.631661971830986
Qwen/Qwen2.5-1.5B,石,112,言,149,30,0.13333333333333333,0.13,0.03853472882968601,3.3735802469135807
Qwen/Qwen2.5-1.5B,石,112,鸟,196,30,0.8,0.18666666666666668,0.010466222645099905,17.835151515151516
Qwen/Qwen2.5-1.5B,石,112,鱼,195,30,0.7,0.15,0.008721852204249921,17.198181818181816
Qwen/Qwen2.5-1.5B,石,112,山,46,30,0.13333333333333333,0.12666666666666668,0.012686330478908976,9.9845
Qwen/Qwen2.5-1.5B,石,112,田,102,30,0.06666666666666667,0.023333333333333334,0.005550269584522677,4.204000000000001
Qwen/Qwen2.5-1.5B,石,112,目,109,30,0.36666666666666664,0.22,0.012210593085949888,18.017142857142858
Qwen/Qwen2.5-1.5B,田,102,水,85,30,0.7,0.43333333333333335,0.06454170631144941,6.7140049140049145
Qwen/Qwen2.5-1.5B,田,102,火,86,30,0.23333333333333334,0.27,0.021408182683158895,12.612000000000002
Qwen/Qwen2.5-1.5B,田,102,木,75,30,0.23333333333333334,0.18,0.047573739295908656,3.7836000000000003
Qwen/Qwen2.5-1.5B,田,102,金,167,30,0.23333333333333334,0.21666666666666667,0.03758325404376784,5.764978902953587
Qwen/Qwen2.5-1.5B,田,102,心,61,30,0.1,0.09666666666666666,0.03330161750713606,2.902761904761905
Qwen/Qwen2.5-1.5B,田,102,口,30,30,0.5,0.33666666666666667,0.05629559150015858,5.980338028169014
Qwen/Qwen2.5-1.5B,田,102,言,149,30,0.03333333333333333,0.16333333333333333,0.03853472882968601,4.238600823045267
Qwen/Qwen2.5-1.5B,田,102,鸟,196,30,0.8666666666666667,0.4166666666666667,0.010466222645099905,39.81060606060606
Qwen/Qwen2.5-1.5B,田,102,鱼,195,30,0.7666666666666667,0.21333333333333335,0.008721852204249921,24.459636363636363
Qwen/Qwen2.5-1.5B,田,102,山,46,30,0.16666666666666666,0.09666666666666666,0.012686330478908976,7.61975
Qwen/Qwen2.5-1.5B,田,102,石,112,30,0.0,0.06333333333333334,0.013320647002854425,4.75452380952381
Qwen/Qwen2.5-1.5B,田,102,目,109,30,0.16666666666666666,0.18666666666666668,0.012210593085949888,15.287272727272729
Qwen/Qwen2.5-1.5B,目,109,水,85,30,0.6,0.43666666666666665,0.06454170631144941,6.765651105651106
Qwen/Qwen2.5-1.5B,目,109,火,86,30,0.8,0.46,0.021408182683158895,21.487111111111112
Qwen/Qwen2.5-1.5B,目,109,木,75,30,0.2,0.14,0.047573739295908656,2.9428000000000005
Qwen/Qwen2.5-1.5B,目,109,金,167,30,0.0,0.05333333333333334,0.03758325404376784,1.419071729957806
Qwen/Qwen2.5-1.5B,目,109,心,61,30,0.06666666666666667,0.06666666666666667,0.03330161750713606,2.001904761904762
Qwen/Qwen2.5-1.5B,目,109,口,30,30,0.3,0.19,0.05629559150015858,3.375042253521127
Qwen/Qwen2.5-1.5B,目,109,言,149,30,0.06666666666666667,0.18666666666666668,0.03853472882968601,4.844115226337449
Qwen/Qwen2.5-1.5B,目,109,鸟,196,30,0.8666666666666667,0.38333333333333336,0.010466222645099905,36.625757575757575
Qwen/Qwen2.5-1.5B,目,109,鱼,195,30,0.9666666666666667,0.12333333333333334,0.008721852204249921,14.140727272727272
Qwen/Qwen2.5-1.5B,目,109,山,46,30,0.16666666666666666,0.16666666666666666,0.012686330478908976,13.1375
Qwen/Qwen2.5-1.5B,目,109,石,112,30,0.13333333333333333,0.17333333333333334,0.013320647002854425,13.012380952380953
Qwen/Qwen2.5-1.5B,目,109,田,102,30,0.0,0.006666666666666667,0.005550269584522677,1.2011428571428573
xlm-roberta-base,水,85,火,86,30,0.13333333333333333,0.09333333333333334,0.021408182683158895,4.359703703703704
xlm-roberta-base,水,85,木,75,30,0.2,0.16333333333333333,0.047573739295908656,3.433266666666667
xlm-roberta-base,水,85,金,167,30,0.06666666666666667,0.08666666666666667,0.03758325404376784,2.305991561181435
xlm-roberta-base,水,85,心,61,30,0.03333333333333333,0.06333333333333334,0.03330161750713606,1.901809523809524
xlm-roberta-base,水,85,口,30,30,0.03333333333333333,0.11333333333333333,0.05629559150015858,2.0131830985915493
xlm-roberta-base,水,85,言,149,30,0.0,0.023333333333333334,0.03853472882968601,0.6055144032921811
xlm-roberta-base,水,85,鸟,196,30,0.8333333333333334,0.30333333333333334,0.010466222645099905,28.982121212121214
xlm-roberta-base,水,85,鱼,195,30,0.9333333333333333,0.6266666666666667,0.008721852204249921,71.85018181818182
xlm-roberta-base,水,85,山,46,30,0.2,0.12,0.012686330478908976,9.459
xlm-roberta-base,水,85,石,112,30,0.13333333333333333,0.02666666666666667,0.013320647002854425,2.001904761904762
xlm-roberta-base,水,85,田,102,30,0.0,0.0,0.005550269584522677,0.0
xlm-roberta-base,水,85,目,109,30,0.0,0.01,0.012210593085949888,0.818961038961039
xlm-roberta-base,火,86,水,85,30,0.06666666666666667,0.29,0.06454170631144941,4.493218673218673
xlm-roberta-base,火,86,木,75,30,0.1,0.13,0.047573739295908656,2.7326
xlm-roberta-base,火,86,金,167,30,0.4,0.2,0.03758325404376784,5.321518987341772
xlm-roberta-base,火,86,心,61,30,0.3,0.11666666666666667,0.03330161750713606,3.5033333333333334
xlm-roberta-base,火,86,口,30,30,0.3333333333333333,0.23333333333333334,0.05629559150015858,4.144788732394367
xlm-roberta-base,火,86,言,149,30,0.03333333333333333,0.02,0.03853472882968601,0.5190123456790123
xlm-roberta-base,火,86,鸟,196,30,0.7,0.22,0.010466222645099905,21.02
xlm-roberta-base,火,86,鱼,195,30,1.0,0.58,0.008721852204249921,66.49963636363636
xlm-roberta-base,火,86,山,46,30,0.16666666666666666,0.09,0.012686330478908976,7.09425
xlm-roberta-base,火,86,石,112,30,0.0,0.043333333333333335,0.013320647002854425,3.2530952380952383
xlm-roberta-base,火,86,田,102,30,0.0,0.006666666666666667,0.005550269584522677,1.2011428571428573
xlm-roberta-base,火,86,目,109,30,0.0,0.016666666666666666,0.012210593085949888,1.364935064935065
xlm-roberta-base,木,75,水,85,30,0.6333333333333333,0.5,0.06454170631144941,7.746928746928747
xlm-roberta-base,木,75,火,86,30,0.1,0.08333333333333333,0.021408182683158895,3.8925925925925924
xlm-roberta-base,木,75,金,167,30,0.43333333333333335,0.19666666666666666,0.03758325404376784,5.232827004219409
xlm-roberta-base,木,75,心,61,30,0.1,0.07333333333333333,0.03330161750713606,2.202095238095238
xlm-roberta-base,木,75,口,30,30,0.5666666666666667,0.16333333333333333,0.05629559150015858,2.901352112676056
xlm-roberta-base,木,75,言,149,30,0.1,0.023333333333333334,0.03853472882968601,0.6055144032921811
xlm-roberta-base,木,75,鸟,196,30,0.6333333333333333,0.2966666666666667,0.010466222645099905,28.345151515151517
xlm-roberta-base,木,75,鱼,195,30,1.0,0.51,0.008721852204249921,58.47381818181818
xlm-roberta-base,木,75,山,46,30,0.03333333333333333,0.04,0.012686330478908976,3.153
xlm-roberta-base,木,75,石,112,30,0.06666666666666667,0.04666666666666667,0.013320647002854425,3.5033333333333334
xlm-roberta-base,木,75,田,102,30,0.06666666666666667,0.006666666666666667,0.005550269584522677,1.2011428571428573
xlm-roberta-base,木,75,目,109,30,0.23333333333333334,0.07666666666666666,0.012210593085949888,6.278701298701298
xlm-roberta-base,金,167,水,85,30,0.7333333333333333,0.34,0.06454170631144941,5.267911547911549
xlm-roberta-base,金,167,火,86,30,0.13333333333333333,0.18666666666666668,0.021408182683158895,8.719407407407408
xlm-roberta-base,金,167,木,75,30,0.06666666666666667,0.12,0.047573739295908656,2.5224
xlm-roberta-base,金,167,心,61,30,0.03333333333333333,0.06333333333333334,0.03330161750713606,1.901809523809524
xlm-roberta-base,金,167,口,30,30,0.6333333333333333,0.32,0.05629559150015858,5.684281690140845
xlm-roberta-base,金,167,言,149,30,0.03333333333333333,0.04,0.03853472882968601,1.0380246913580247
xlm-roberta-base,金,167,鸟,196,30,0.9333333333333333,0.13333333333333333,0.010466222645099905,12.73939393939394
xlm-roberta-base,金,167,鱼,195,30,0.9,0.49333333333333335,0.008721852204249921,56.56290909090909
xlm-roberta-base,金,167,山,46,30,0.0,0.06,0.012686330478908976,4.7295
xlm-roberta-base,金,167,石,112,30,0.03333333333333333,0.03,0.013320647002854425,2.252142857142857
xlm-roberta-base,金,167,田,102,30,0.03333333333333333,0.02666666666666667,0.005550269584522677,4.804571428571429
xlm-roberta-base,金,167,目,109,30,0.16666666666666666,0.06,0.012210593085949888,4.913766233766234
xlm-roberta-base,心,61,水,85,30,0.4666666666666667,0.35333333333333333,0.06454170631144941,5.474496314496315
xlm-roberta-base,心,61,火,86,30,0.06666666666666667,0.06666666666666667,0.021408182683158895,3.114074074074074
xlm-roberta-base,心,61,木,75,30,0.23333333333333334,0.09333333333333334,0.047573739295908656,1.9618666666666669
xlm-roberta-base,心,61,金,167,30,0.4666666666666667,0.23666666666666666,0.03758325404376784,6.297130801687763
xlm-roberta-base,心,61,口,30,30,0.0,0.09333333333333334,0.05629559150015858,1.6579154929577464
xlm-roberta-base,心,61,言,149,30,0.1,0.05,0.03853472882968601,1.297530864197531
xlm-roberta-base,心,61,鸟,196,30,0.3333333333333333,0.16666666666666666,0.010466222645099905,15.924242424242424
xlm-roberta-base,心,61,鱼,195,30,1.0,0.58,0.008721852204249921,66.49963636363636
xlm-roberta-base,心,61,山,46,30,0.2,0.09666666666666666,0.012686330478908976,7.61975
xlm-roberta-base,心,61,石,112,30,0.0,0.03,0.013320647002854425,2.252142857142857
xlm-roberta-base,心,61,田,102,30,0.0,0.023333333333333334,0.005550269584522677,4.204000000000001
xlm-roberta-base,心,61,目,109,30,0.1,0.02666666666666667,0.012210593085949888,2.183896103896104
xlm-roberta-base,口,30,水,85,30,0.1,0.27666666666666667,0.06454170631144941,4.286633906633907
xlm-roberta-base,口,30,火,86,30,0.3,0.14,0.021408182683158895,6.539555555555556
xlm-roberta-base,口,30,木,75,30,0.03333333333333333,0.09666666666666666,0.047573739295908656,2.0319333333333334
xlm-roberta-base,口,30,金,167,30,0.2,0.17,0.03758325404376784,4.523291139240507
xlm-roberta-base,口,30,心,61,30,0.13333333333333333,0.06666666666666667,0.03330161750713606,2.001904761904762
xlm-roberta-base,口,30,言,149,30,0.1,0.05,0.03853472882968601,1.297530864197531
xlm-roberta-base,口,30,鸟,196,30,0.26666666666666666,0.14666666666666667,0.010466222645099905,14.013333333333334
xlm-roberta-base,口,30,鱼,195,30,1.0,0.59,0.008721852204249921,67.64618181818182
xlm-roberta-base,口,30,山,46,30,0.06666666666666667,0.03666666666666667,0.012686330478908976,2.89025
xlm-roberta-base,口,30,石,112,30,0.03333333333333333,0.016666666666666666,0.013320647002854425,1.2511904761904762
xlm-roberta-base,口,30,田,102,30,0.0,0.0033333333333333335,0.005550269584522677,0.6005714285714286
xlm-roberta-base,口,30,目,109,30,0.0,0.02,0.012210593085949888,1.637922077922078
xlm-roberta-base,言,149,水,85,30,0.5,0.37,0.06454170631144941,5.7327272727272724
xlm-roberta-base,言,149,火,86,30,0.26666666666666666,0.23666666666666666,0.021408182683158895,11.054962962962964
xlm-roberta-base,言,149,木,75,30,0.06666666666666667,0.09,0.047573739295908656,1.8918000000000001
xlm-roberta-base,言,149,金,167,30,0.03333333333333333,0.07,0.03758325404376784,1.8625316455696204
xlm-roberta-base,言,149,心,61,30,0.03333333333333333,0.016666666666666666,0.03330161750713606,0.5004761904761905
xlm-roberta-base,言,149,口,30,30,0.3,0.16,0.05629559150015858,2.8421408450704226
xlm-roberta-base,言,149,鸟,196,30,0.6333333333333333,0.11333333333333333,0.010466222645099905,10.828484848484848
xlm-roberta-base,言,149,鱼,195,30,1.0,0.44666666666666666,0.008721852204249921,51.212363636363634
xlm-roberta-base,言,149,山,46,30,0.06666666666666667,0.03333333333333333,0.012686330478908976,2.6275
xlm-roberta-base,言,149,石,112,30,0.0,0.05333333333333334,0.013320647002854425,4.003809523809524
xlm-roberta-base,言,149,田,102,30,0.0,0.0033333333333333335,0.005550269584522677,0.6005714285714286
xlm-roberta-base,言,149,目,109,30,0.1,0.043333333333333335,0.012210593085949888,3.5488311688311693
xlm-roberta-base,鸟,196,水,85,30,0.16666666666666666,0.34,0.06454170631144941,5.267911547911549
xlm-roberta-base,鸟,196,火,86,30,0.13333333333333333,0.09333333333333334,0.021408182683158895,4.359703703703704
xlm-roberta-base,鸟,196,木,75,30,0.1,0.1,0.047573739295908656,2.1020000000000003
xlm-roberta-base,鸟,196,金,167,30,0.4,0.15666666666666668,0.03758325404376784,4.168523206751055
xlm-roberta-base,鸟,196,心,61,30,0.1,0.1,0.03330161750713606,3.002857142857143
xlm-roberta-base,鸟,196,口,30,30,0.06666666666666667,0.05333333333333334,0.05629559150015858,0.9473802816901409
xlm-roberta-base,鸟,196,言,149,30,0.0,0.023333333333333334,0.03853472882968601,0.6055144032921811
xlm-roberta-base,鸟,196,鱼,195,30,0.7333333333333333,0.36333333333333334,0.008721852204249921,41.65781818181818
xlm-roberta-base,鸟,196,山,46,30,0.3333333333333333,0.16333333333333333,0.012686330478908976,12.874749999999999
xlm-roberta-base,鸟,196,石,112,30,0.03333333333333333,0.02,0.013320647002854425,1.5014285714285713
xlm-roberta-base,鸟,196,田,102,30,0.0,0.0033333333333333335,0.005550269584522677,0.6005714285714286
xlm-roberta-base,鸟,196,目,109,30,0.03333333333333333,0.016666666666666666,0.012210593085949888,1.364935064935065
xlm-roberta-base,鱼,195,水,85,30,0.43333333333333335,0.31,0.06454170631144941,4.803095823095823
xlm-roberta-base,鱼,195,火,86,30,0.5,0.15333333333333332,0.021408182683158895,7.16237037037037
xlm-roberta-base,鱼,195,木,75,30,0.2,0.18333333333333332,0.047573739295908656,3.853666666666667
xlm-roberta-base,鱼,195,金,167,30,0.36666666666666664,0.18333333333333332,0.03758325404376784,4.8780590717299575
xlm-roberta-base,鱼,195,心,61,30,0.03333333333333333,0.06666666666666667,0.03330161750713606,2.001904761904762
xlm-roberta-base,鱼,195,口,30,30,0.03333333333333333,0.04666666666666667,0.05629559150015858,0.8289577464788732
xlm-roberta-base,鱼,195,言,149,30,0.0,0.013333333333333334,0.03853472882968601,0.3460082304526749
xlm-roberta-base,鱼,195,鸟,196,30,0.5,0.12333333333333334,0.010466222645099905,11.783939393939395
xlm-roberta-base,鱼,195,山,46,30,0.03333333333333333,0.12333333333333334,0.012686330478908976,9.72175
xlm-roberta-base,鱼,195,石,112,30,0.03333333333333333,0.04666666666666667,0.013320647002854425,3.5033333333333334
xlm-roberta-base,鱼,195,田,102,30,0.0,0.023333333333333334,0.005550269584522677,4.204000000000001
xlm-roberta-base,鱼,195,目,109,30,0.0,0.02,0.012210593085949888,1.637922077922078
xlm-roberta-base,山,46,水,85,30,0.3333333333333333,0.37333333333333335,0.06454170631144941,5.784373464373465
xlm-roberta-base,山,46,火,86,30,0.13333333333333333,0.07,0.021408182683158895,3.269777777777778
xlm-roberta-base,山,46,木,75,30,0.06666666666666667,0.11333333333333333,0.047573739295908656,2.3822666666666668
xlm-roberta-base,山,46,金,167,30,0.3,0.16333333333333333,0.03758325404376784,4.345907172995781
xlm-roberta-base,山,46,心,61,30,0.2,0.1,0.03330161750713606,3.002857142857143
xlm-roberta-base,山,46,口,30,30,0.26666666666666666,0.16,0.05629559150015858,2.8421408450704226
xlm-roberta-base,山,46,言,149,30,0.06666666666666667,0.05,0.03853472882968601,1.297530864197531
xlm-roberta-base,山,46,鸟,196,30,0.26666666666666666,0.20666666666666667,0.010466222645099905,19.746060606060606
xlm-roberta-base,山,46,鱼,195,30,1.0,0.5766666666666667,0.008721852204249921,66.11745454545454
xlm-roberta-base,山,46,石,112,30,0.0,0.043333333333333335,0.013320647002854425,3.2530952380952383
xlm-roberta-base,山,46,田,102,30,0.0,0.03,0.005550269584522677,5.405142857142857
xlm-roberta-base,山,46,目,109,30,0.1,0.043333333333333335,0.012210593085949888,3.5488311688311693
xlm-roberta-base,石,112,水,85,30,0.26666666666666666,0.5066666666666667,0.06454170631144941,7.850221130221131
xlm-roberta-base,石,112,火,86,30,0.2,0.18333333333333332,0.021408182683158895,8.563703703703704
xlm-roberta-base,石,112,木,75,30,0.1,0.11,0.047573739295908656,2.3122000000000003
xlm-roberta-base,石,112,金,167,30,0.23333333333333334,0.1,0.03758325404376784,2.660759493670886
xlm-roberta-base,石,112,心,61,30,0.2,0.10666666666666667,0.03330161750713606,3.203047619047619
xlm-roberta-base,石,112,口,30,30,0.6666666666666666,0.32666666666666666,0.05629559150015858,5.802704225352112
xlm-roberta-base,石,112,言,149,30,0.0,0.05,0.03853472882968601,1.297530864197531
xlm-roberta-base,石,112,鸟,196,30,0.03333333333333333,0.13,0.010466222645099905,12.420909090909092
xlm-roberta-base,石,112,鱼,195,30,1.0,0.49666666666666665,0.008721852204249921,56.9450909090909
xlm-roberta-base,石,112,山,46,30,0.0,0.02666666666666667,0.012686330478908976,2.102
xlm-roberta-base,石,112,田,102,30,0.16666666666666666,0.04666666666666667,0.005550269584522677,8.408000000000001
xlm-roberta-base,石,112,目,109,30,0.06666666666666667,0.03666666666666667,0.012210593085949888,3.002857142857143
xlm-roberta-base,田,102,水,85,30,0.8333333333333334,0.3,0.06454170631144941,4.648157248157248
